cid,canonical_smiles
135510930,C(=NNc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)c1c[nH]c2ccccc12
1565837,COc1ccc(CCNC(=O)CCCCCN2C(=O)c3ccccc3C2=O)cc1
1817063,CCNC(=S)NNC(=O)Cc1ccccc1
345125,CC(=O)Nc1ccc([N+](=O)[O-])cn1
4251773,Cc1cccc(C)c1-n1nnnc1C(C)(C)N=Cc1ccc(Cl)cc1
4668963,Cc1cccc(C)c1-n1nnnc1C(C)(C)N=Cc1ccc(Cl)cc1Cl
697197,c1ccc(-c2nnc(SCCC3OCCCO3)o2)cc1
1733268,CN1CCN(NC(=O)CN2C(=O)C(=Cc3c(Cl)cccc3Cl)SC2=S)CC1
1811102,CCc1sc(N(C(=O)Cc2ccccc2)c2cccc(F)c2)nc1-c1ccc(C)cc1
1237579,CCOc1ccc(NC(=S)N(Cc2ccc(N(C)C)cc2)Cc2ccco2)cc1
3439688,COc1cccc(C2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1
1823022,O=C1C(=Cc2ccc(Br)o2)SC(=Nc2ccccc2)N1c1ccccc1
5412083,CCC(=O)Nc1ccc(C(C)=NNC(=O)c2ccc(C)s2)cc1
3836104,CC(=O)Nc1ccc(NCN2C(=O)C3C4CCC(C4)C3C2=O)cc1
2980415,COc1cc(CNCc2cccs2)cc(Br)c1OC
11836343,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1ccc(Cl)cc1
9617650,COc1cccc(-c2cc(C(=O)NN=Cc3ccc(OC)c(COC(C)=O)c3)c3ccccc3n2)c1
6026898,Cc1ccc(S(N)(=O)=O)cc1NC(=O)C=Cc1cccs1
1001722,NS(=O)(=O)c1ccc(CNC(=O)C=Cc2c(Cl)cccc2Cl)cc1
1007795,Cc1ccc(C)c(N(CC(=O)Nc2cc(Cl)ccc2Oc2ccccc2)S(C)(=O)=O)c1
9595521,CN(C)c1nc(NCc2ccccc2)nc(NN=Cc2ccc(Cl)cc2Cl)n1
6852774,Cc1cccc(NC(=NS(=O)(=O)c2ccccc2)C(F)(F)F)c1
996925,COc1ccccc1NC(=S)NNC(=O)c1c(Cl)c(C)nn1C
752833,Cc1ccc(-n2c(-c3cc(C)n(C)n3)n[nH]c2=S)cc1
3827697,COc1cc(C2C(C#N)=C(N)N(c3sc4c(c3C#N)CCCC4)C3=C2C(=O)CC(C)(C)C3)cc(OC)c1OC
5453601,Cc1nccn1CCCN1C(=O)C(=Cc2ccc(C#N)cc2)NC1=S
1676177,CN(C)c1ccc(N=CC=C2N(C)c3ccccc3C2(C)C)cc1
9690007,O=[N+]([O-])c1cc2c(cc1C=NNc1nc(Nc3ccccc3)nc(N3CCCCC3)n1)OCO2
9667302,CCN(CC)C(=O)C1CCCN(c2ccc([N+](=O)[O-])cc2C=NNC(=O)c2ccc([N+](=O)[O-])cc2)C1
3106357,CC1CCN(C(NC(=O)c2ccco2)C(=O)c2ccccc2)CC1
3886109,COC(=O)C1(O)CC(C(C)C)=NN1C(=O)c1ccc(Cl)cc1
6877523,O=[N+]([O-])c1cccc(C(=NN=Cc2ccccc2Br)C23CN4CN(CN(C4)C2)C3)c1
6523576,CC1CCC(=Cc2ccc3c(c2)OCO3)C(=O)C1=Cc1ccc2c(c1)OCO2
5895840,CCC(=O)Nc1cccc(C(=O)C=Cc2ccccc2)c1
4668964,N#Cc1cc([N+](=O)[O-])cnc1NCC(O)CO
3573130,Cc1cccc(NC(NC(=O)c2cccnc2)C(Cl)(Cl)Cl)c1
3599792,CCCCSc1nc(C)cc(NC(=S)Nc2ccc(OC)cc2)n1
1008368,COc1ccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)cc1
821645,O=C(C=Cc1ccco1)C=C1SCCS1
5571807,O=S(=O)(NN=CC=Cc1ccccc1)c1ccc(Br)cc1
1229843,CCc1noc(C)c1C(=O)Nc1nc(-c2cc(C)ccc2C)c(C)s1
1020005,COc1ccc(C(=O)Nc2cc(Cl)ccc2OC(=O)c2ccc(OC)cc2)cc1
9725859,O=C(COc1ccc(-c2ccccc2)cc1)NN=Cc1ccccc1Br
9617969,CC(=NNC(=O)c1cccc(Br)c1)c1ccc(Br)cc1
101246,O=C1c2ccccc2C(=O)N1Nc1ccccc1
1811580,Cc1ccc(OCCNC(=O)c2cncc(Br)c2)cc1C
3409264,O=C(Nc1nnc(SCc2ccc(Cl)cc2Cl)s1)C1COc2ccccc2O1
6269993,CC(CN1C(=O)C(=Cc2ccc(C#N)cc2)NC1=S)Cn1ccnc1
4625332,CC12CCC(C(=O)Nc3cccc4ccccc34)(C1Br)C2(C)C
11838419,CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(C)cc4)c(=O)c23)CO1
11957131,N=C(N)SCc1nc2ccccc2c(=O)n1-c1ccccc1Cl
7215654,CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccc2C)c1
1213610,COc1ccc(OCC(=O)NNC(=O)c2ccc(-c3ccccc3)cc2)cc1
5286239,CCOC(=O)CSC1=NC(=O)C(=Cc2ccc(Cl)cc2)S1
11835888,COc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c([N+](=O)[O-])c1OC
831090,Cc1ccc(-c2cccc(OC(=O)c3ccccc3F)c2)cc1
11957133,COc1c(Cl)cc(Cl)cc1CNCCNCCO
996679,Cc1ccccc1NC(=S)NC(=O)c1cc(-c2ccccc2)nc2ccccc12
1725747,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccccc3C)ccc21
271292,COc1ccc(CCNC(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC
135510934,COc1cccc(C(=O)NN=Cc2cn[nH]c2-c2ccc(OC)cc2OC)c1
844487,CCn1nc(C)c(NC(=O)C=Cc2cnn(C)c2C)c1C
1770002,CCCOC(=O)c1c(NC(=O)C=Cc2cnn(C)c2C)sc(C(=O)OCC)c1C
590551,CCc1ccccc1NC(=O)C1C(c2ccccc2)C1(Cl)Cl
4405466,Cc1cccc(NC(=O)C23CCC(C)(C2Br)C3(C)C)c1
11957136,CC(C)OCC(O)CN1CCNCC1
831041,CCc1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)CC4)cc1
831037,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccc2ccccc2c1)CC3
834592,CSc1ccc(CNc2ccccc2)cc1
839576,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)Cc1cccs1
988924,CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2ccccc2OC)c1=S
7312196,CC(=O)Nc1cc(S(=O)(=O)Nc2ccccc2)c(C)cc1C
3572223,CC(Sc1nc(NCc2ccccc2)nc(N(C)C)n1)C(=O)Nc1ccccc1
6858688,Cc1ccc(C=Nn2nnnc2N)cc1[N+](=O)[O-]
11837035,CC(C(=O)Nc1ccccc1Sc1ccccc1)N(c1ccccc1)S(C)(=O)=O
5052216,CCC(C)(N=Cc1ccccc1)c1nnnn1-c1c(C)cccc1C
4176848,O=C(NC(NCc1ccccc1)C(Cl)(Cl)Cl)c1cccnc1
1236024,CCOc1ccc(C(=O)Nc2cnn(Cc3ccc(Cl)c(Cl)c3)c2)cc1
3380841,CSc1nc(-c2ccc(C)cc2)nc(C(Cl)Cl)n1
1221200,Cc1ccc(-n2[nH]c(C)c(C=Nc3ccc4[nH]c(=O)[nH]c4c3)c2=O)cc1C
3571971,Cc1ccc([N+](=O)[O-])cc1N=C(c1cccc([N+](=O)[O-])c1)N1CCOCC1
622549,Nc1ccc(-c2sc(N)nc2-c2ccccc2)cc1
1001133,COc1ccc(C=CC(=O)NCc2cn(C)nc2C)cc1COc1ccc(Br)cc1
6504838,O=C(Nc1cccc2ccccc12)C(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1
3344652,COc1cc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)ccc1OCc1cccc(F)c1
1761196,Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12
1762889,Cc1ccc(-c2cc(C(F)F)n3ncc(C(=O)Nc4c(C)nn(Cc5c(Cl)cccc5Cl)c4C)c3n2)cc1
1009537,COC(=O)c1sccc1NC(=O)c1cc(-c2ccc(C)cc2C)nc2ccccc12
7315478,CCn1c(CCNC(=O)c2ccccc2Cl)n[nH]c1=S
835819,O=C(COc1ccc(Cl)cc1)NCCC1=CCCCC1
673671,COc1ccc(C=O)cc1COc1ccc(C)cc1[N+](=O)[O-]
988921,CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2cc(Cl)ccc2Cl)c1=S
1401110,CCOC(=O)Cc1nnc(NC(=O)CSc2ccc(C)cc2)s1
3743550,COc1cccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c1
1400711,COc1ccc(C)cc1NC(=O)CCC(=O)Nc1nnc(C(F)(F)F)s1
1400460,CCCc1nnc(NC(=O)CCC(=O)N2CCN(c3ccccn3)CC2)s1
2018366,O=S(=O)(c1cccs1)N1CN(Cc2ccc(Cl)cc2)c2nc3ccccc3nc21
4358416,Nc1nc(NCc2ccccc2)nc(Nc2cccc(F)c2)c1[N+](=O)[O-]
4678346,O=C(Oc1oc(-c2ccco2)nc1C=Nc1ccc(Cl)cc1)c1ccco1
6323813,CN1CCN(c2ccc([N+](=O)[O-])c(NN=C3CN4CCC3CC4)c2)CC1
3992742,Cc1ccc(Cn2c(C)cc3c(c2=O)C(c2cccs2)C(C#N)=C(N)O3)cc1
11957173,Cc1cc(C)cc(NC(=O)CCc2nc3ccccc3[nH]2)c1
4446135,CCCNC(=O)Cn1cnc2sc(C(=O)Nc3ccc4c(c3)OCO4)c(C)c2c1=O
11957177,N=C1C(=Cc2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12
5063932,O=C(NCc1ccco1)c1ccc2c(=O)n(-c3ccccc3)c(=S)[nH]c2c1
4342607,CC1CC(C)CN(C(=O)CNS(=O)(=O)c2ccc(Br)s2)C1
4132199,O=C(CSc1nc2ccccc2c(=O)n1CCCN1CCCCC1)NCc1ccccc1
5068264,Cc1ccc(-c2ccc(=O)n(CC(=O)NCc3ccco3)n2)cc1
4420121,CCCCNC(=O)C(CC)Sc1nc2sc(C(=O)OC)c(C)c2c(=O)n1N
11957184,Cc1cc(OCCn2cc(C(N)=NO)c3ccccc32)ccc1Cl
4117926,Cc1ccc(CNC(=O)Cc2csc(Nc3nc(=S)[nH]c4ccccc34)n2)cc1
135510952,Cc1ccc(N=Cc2nc(C=Cc3cccc([N+](=O)[O-])c3)oc2O)cc1
5217512,NNc1nc(-c2ccccc2)cc(-c2ccccc2O)n1
3456574,COCCn1c(=S)[nH]c2cc(C(=O)NC(C)C)ccc2c1=O
4614034,O=c1c2cc(Br)ccc2[nH]c(=S)n1Cc1cccnc1
11957187,Cc1cccc(CCNc2nc3ccccc3n3nnnc23)c1
4374184,COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)c(OC)c1
3567950,CC(C)NC(=O)CC1Nc2c3ccccc3nc(=S)n2C1=O
135498904,Cc1ccccc1OCC(=O)C(C#N)c1nc2ccccc2[nH]1
3515101,COc1cc(Cl)c(C)cc1NC(=O)CNC(=O)Cn1cnc2ccccc2c1=O
4414298,O=C(CSc1nc2ccccc2c(=O)n1NC(=O)Cc1ccccc1)NCc1ccccc1Cl
4121748,COc1ccc(CNC(=O)Cc2csc(Nc3nc(=S)[nH]c4ccccc34)n2)cc1
5062043,COC(=O)c1sc(=S)n(-c2ccccc2OC)c1N
11957191,COCCNC(=O)CSc1nc2ccc(N3CCOCC3)cc2c(=O)n1Cc1ccc(OC)cc1
6618777,Cc1ccc(C2NC(c3ccc(C)cc3)C(C)C(=NO)C2C)cc1
3600895,Cc1ccc2[nH]c(=O)c(NC(N)=S)nc2c1
4179687,C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1
11957201,COc1cc(C=C2C(=N)N3OC(C)=CC3=NC2=O)ccc1OCCOc1ccc(C)cc1
6620684,CCOC(=O)C1=C(C)NC(SCC(N)=O)=C(C#N)C1c1ccccc1
4374749,COc1ccc2[nH]c(=O)c(NC(N)=S)nc2c1
6864559,O=C(Cc1cc(=O)[nH][nH]1)NN=CC(Cl)=Cc1ccccc1
5837173,O=C1NC(=S)NC1=Cc1cccc([N+](=O)[O-])c1O
4058186,CCSc1nnc(NC(=O)CSc2nc3c(cc2C#N)CCCC3)s1
11957226,COc1cccc(C2c3c(-c4ccccc4)n[nH]c3C(=O)N2c2ccc(C(=O)O)cc2)c1
135510956,CC(=NNc1nnc(C)c(=O)[nH]1)C(=O)O
4646645,COc1cccc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)c1
3418920,CCOc1cc2[nH]c(=O)n(CCCC(=O)NCc3ccc(OC)cc3)c(=O)c2cc1OCC
11957230,CSc1ccc(CCNC(=O)CSc2ccsc2[N+](=O)[O-])cc1
4155549,Cc1cc(C)c(S(=O)(=O)NCC2CCC(C(=O)NCc3ccc4c(c3)OCO4)CC2)c(C)c1
11957231,COc1ccccc1OCCOc1ccc(C=C2C(=N)N3OC(C)=CC3=NC2=O)cc1OC
6618836,CCOc1cc(-c2noc(N)c2C#N)cc(OCC)c1OCC
11957233,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)c1
11957234,CC12CC(NC(=O)N1c1cccc(C(=O)NCc3ccccc3)c1)c1ccccc1O2
54696505,Cc1ccccc1NC(=O)Cc1c(O)c2ccccc2[nH]c1=O
11957237,Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)NCc3ccco3)c2=O)cc1F
5240344,Clc1ccc(-c2nc3ncccn3c2Nc2ccc3c(c2)OCCO3)cc1
1520606,Nc1cc(=O)nc(SCC(=O)Nc2cccc3ccccc23)n1CCc1ccccc1
1266500,CCOC(=O)c1nnn(-c2nc(OC)nc(N3CCCCC3)n2)c1-c1ccccc1
11957241,CC(=O)Nc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)cc1
5184997,COc1ccc(CNC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc1
135510958,CSc1nc2n(n1)C(c1cccc(F)c1)C(C(=O)Nc1ccc(C)cc1C)=C(C)N2
5049880,O=C(CCCn1c(=S)[nH]c2ccc(Br)cc2c1=O)NCC1CCCO1
11957245,CC1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)CC1
6621534,CCc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)[nH]c(=O)[nH]c3=O)CC2)cc1
4340474,CCCCNC(=O)CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3
5159290,CCCCn1c(SCC(N)=O)nc2ccc(N3CCOCC3)cc2c1=O
135510959,O=C(Cc1nc2ncc(Br)cc2[nH]c1=O)c1ccc(F)cc1
866901,Cc1cccc(NS(=O)(=O)c2c(C)n[nH]c2C)c1
11957249,COc1ccc(-n2nc(C(=O)NCC(=O)Nc3ccccn3)c3ccccc3c2=O)cc1Cl
2813385,Cc1cc(=O)oc2cc(NC(=O)CCC(=O)O)ccc12
4099463,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc(C(=O)O)cc1
11957253,O=C(CCn1c(=O)[nH]c2ccsc2c1=O)Nc1ccc(F)c(F)c1
4191632,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)NCc1ccc2c(c1)OCO2
11957254,COc1cc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc(OC)c1OC
4057843,CC(C)C(NS(=O)(=O)c1cccs1)C(=O)Nc1nc(C(C)(C)C)cs1
11957257,COc1ccc(-c2cc3ccccc3n2CC(O)CNCCO)cc1
4448276,O=C(CCS(=O)(=O)c1cccc2nsnc12)NC1CCCCC1
11957260,O=[N+]([O-])c1c(NCCO)cc(Sc2nc3ccccc3s2)c2nonc12
5070248,COC(=O)c1cn(NC(=O)C2CCC(C(C)(C)C)CC2)c(=O)c2ccccc12
11957262,COc1cccc(NC(=O)C2c3cc(OC)c(OC)cc3C(=O)N(C)C2c2cccnc2)c1
11957264,CCC(C)NC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1cccs1
6292539,CC1=NC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccc(Cl)cc1
11957267,CN1C(=O)C(=Cc2ccccc2)Sc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc21
11957268,CCc1ccc(NC(SCc2ccccc2C)=C(C#N)C(=O)NCc2ccco2)cc1
4117928,O=C(Cc1csc(Nc2nc(=S)[nH]c3ccccc23)n1)NCc1cccc(Cl)c1
5018183,CCOC(=O)N1CCN(C(=O)c2cccn3c(=O)c4cc(Cl)ccc4nc23)CC1
11957273,COc1cccc(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1
3427505,COc1ccc(-n2nc(C(=O)NCC(=O)Nc3ccccn3)c3ccccc3c2=O)cc1
4244375,COC(=O)c1cn[nH]c1NC(=S)Nc1ccccc1C
11957277,O=[N+]([O-])C(Cl)=CC(=C1N(Cc2ccc(Cl)nc2)CCN1Cc1ccc(Cl)nc1)[N+](=O)[O-]
3511427,CC(NC(=O)CSc1nc(=O)cc(N)n1CCc1ccccc1)c1ccccc1
5781448,Cc1cccc(C=NNc2cn[nH]c(=O)c2Cl)c1
11957279,COc1ccc(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)cc1
11957284,Cc1nnc(NC(=O)c2sc3nc(-c4cccs4)cc(C(F)(F)F)c3c2N)s1
2922133,COC(=O)c1ccccc1NC(=O)C1CCN(C(=O)c2ccc(OC)cc2)CC1
6288083,CCOc1cc(C=C2NC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)ccc1OC
11957285,O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1ccc2c(c1)OCO2
3965311,Cc1ccc(N2C(=O)CC(c3ccsc3)C3=C2CC(C)(C)CC3=O)cc1
3632372,Cc1[nH]c2c(C)cccc2c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
3982636,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
135510961,CC(=NN=C1NC(=O)CC(C(=O)O)S1)c1cccs1
11957298,COc1cccc2c1OCC(CO)C2N(C)C(=O)Nc1ccc(Cl)cc1Cl
4522913,Fc1ccc(Cn2c(SCc3ccc(F)c(F)c3)nnc2C(F)(F)F)cc1
4271676,CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C)c2)n1
3832458,COC(=O)C1CSC(C(=O)OC)N1C(=O)Nc1c(C)cccc1C
3320059,NC1=Nc2ccccc2Oc2ccccc21
3727565,Cc1ccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)cc1
3679287,CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C(F)(F)F)c2)n1
2769021,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1cccc(Cl)c1
1488727,CNc1nc(C)cc(C)c1S(=O)(=O)c1ccc(C)cc1
2769016,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(F)cc1
3812674,Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2SCc2cccc(C(F)(F)F)c2)cc1C
1476365,Cc1nc(Cl)c(C#N)cc1-c1ccccc1
9670027,Cc1ccc(C(=O)ON=Cc2c(Cl)n(C)c3ccccc23)cc1
3835018,CC(C)(C)c1cccc(Oc2nn[nH]n2)c1
1479153,N#Cc1cc(-c2ccc(Cl)cc2)cnc1Sc1ccccc1
1476369,Cc1nc(Sc2ccccc2)c(C#N)cc1-c1ccccc1
3751170,Cc1ccc(CNCC(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1
5909569,COc1cccc(C=NNC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)c1
1483131,Clc1ccc(NCc2nnsc2Cl)cc1
4602593,OC(CNCc1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1
3513626,O=[N+]([O-])c1ccc(N2CCC(=NOCc3ccc(Cl)cc3)CC2)cc1
2769310,COc1ccc(NC(=O)c2cc(-c3ccccc3Cl)no2)cc1
1476335,COC(=O)CSc1ncc(OC)c(OC)n1
2768821,Cc1cc2c(ncn2Cc2ccccc2)c([N+](=O)[O-])c1C
5791891,CN(C)C(CN1CCN(C=O)CC1)=C1N=C(c2ccccc2)OC1=O
5177094,CN(C)C(=O)CSC1c2ccccc2C(=O)N1c1ccccc1
1488716,CN(C)c1ccnc(Oc2ccc(Cl)cc2)c1C#N
2773892,Nc1ccccc1Oc1ncc(C(F)(F)F)cc1Cl
3288722,O=C1c2ccccc2C(=O)N1Cc1cc(-c2ccccc2Cl)no1
3822214,COc1ccc(-n2nnnc2-c2cn(C)nc2C(F)(F)F)cc1
5162203,C=CCSc1nnc(-c2cc3c(-c4ccccc4)nn(C)c3s2)n1C
1474632,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1cccc(Cl)c1
1488065,CC(C)(C)c1cc2cccnc2n1Cc1cccc(F)c1
1476284,COc1cnc(SCc2ccc(Cl)cc2)nc1Cl
1470823,COc1cnc(-c2ccccn2)nc1Sc1c(Cl)cccc1Cl
3461934,Cn1nc(C(F)(F)F)c(C(=O)Nc2cccc(Cl)c2)c1Cl
4271642,COC(=O)c1sccc1NC(=O)CSc1cc(Cl)ccc1Cl
1474148,COc1cnc(-c2ccccn2)nc1Oc1ccc(Cl)c2ccccc12
1487587,Cc1ccc(S(=O)(=O)c2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1
4221073,C=CCNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl
1474626,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(Cl)cc1
1480804,COc1ccc(-c2cc(CNC(C)=O)on2)cc1
2767953,CNC(=O)c1sc(SC)cc1-c1ccc(Cl)cc1
1484449,CSc1nnc(-c2cc3c(-c4ccccc4)nn(C)c3s2)n1C
1474619,CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(Cl)c(Cl)c1
5914430,Cc1ccc(C=NNC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1
2767938,O=C(Nc1cccc(Cl)c1Cl)c1snnc1-c1ccccc1
6067861,CN(C)C=C(C#N)C(=O)c1cccnc1Oc1ccc(F)cc1F
3439321,CC1(C)CN(c2ccccc2)N(C(=O)c2ccc(F)cc2)C1=O
5927217,CCOC(=O)CSC1=NC(=O)C(=Cc2ccc(OC(C)=O)cc2)S1
3567902,COC(=O)COc1ccsc1C(=O)OC
6300250,CN(C)C(CN1CCOCC1)=C1N=C(c2ccccc2)OC1=O
3734969,Cc1cc(C)cc(Oc2nn[nH]n2)c1
3465673,O=C(c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)N1CCN(c2ccccc2)CC1
4522911,COc1cccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)c1
3850065,Cc1cc(C(=O)C(=O)NC(C)C)c(C)n1-c1ccc([N+](=O)[O-])cc1
4522912,Fc1ccc(Cn2c(SCc3ccc(F)c(C(F)(F)F)c3)nnc2C(F)(F)F)cc1
3661417,CCC(C)Nc1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-]
6292205,O=C(ON=Cc1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1cccc(Cl)c1
2763802,COc1ccc(Oc2c(C=O)c3ccccc3n2C)cc1
1488725,CNc1nc(C)cc(C)c1S(=O)(=O)c1ccc(Cl)cc1
7097926,COc1ccc(C(=O)C=C(C)N(C)C)cc1
2769309,O=C(Nc1ccccc1)c1cc(-c2ccccc2Cl)no1
1490966,O=S1(=O)C=C(SCc2cccc(Cl)c2)Nc2ccccc21
1471692,CC(=O)c1cc(C#N)c(Oc2cccc(C(F)(F)F)c2)nc1C
2769229,COc1ccc(Sc2ccc(NC(=O)c3ccccc3Cl)cc2C#N)cc1
2769133,CCOC(=O)c1cc(C#N)c(Oc2ccccc2OC)nc1-c1ccccc1
3773884,O=[N+]([O-])c1cccnc1NCCNc1ncc(C(F)(F)F)cc1Cl
1471700,CC(=O)c1cc(C#N)c(Oc2ccc(F)cc2)nc1C
2800329,COc1ccc(Oc2c(Cl)cnn(-c3ccccc3)c2=O)cc1
3798860,Fc1ccc(CSc2nnc(-c3cc4c(s3)-c3ccccc3CC4)o2)cc1
3792554,Cc1cccc(-n2cnc(C(=O)NC3CCCCCC3)c2)n1
3540091,CCOC(=O)c1c(-c2ccccc2)cn2ccccc12
9581921,CCNC(=O)ON=C(C)c1sc(-c2ccccc2)nc1C
1489491,[O-][S+](Cc1cc(Oc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1
1479159,N#Cc1cc(-c2ccc(Cl)cc2)cnc1Sc1ccc(F)cc1
1476314,CCOC(=O)CSc1ncc(OC)c(Sc2ccc(Cl)cc2)n1
3461931,Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2Cl)cc1C
1479697,O=c1ccn(-c2cccc(C(F)(F)F)c2)nc1-c1ccn(-c2ccccc2F)n1
1480815,Cc1ccc(Sc2nc(C)cc(C)c2S(C)(=O)=O)cc1
2819127,CSc1nc(N)nc(-c2cccs2)c1C#N
1484445,Cc1cc(-c2ccc(Cl)cc2)oc(=O)c1NC(=O)c1ccccc1
3670093,O=c1c2ccccc2nc2n1C(CSCc1cccc(C(F)(F)F)c1)CS2
5934765,COc1ccc(C(C#N)=Cc2c(-c3ccc(Cl)cc3)nc3c(C)cccn23)cc1
6066776,CON=C(CNC(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1
1481086,O=C(Nc1ccc(Cl)cc1)OCc1cc(-c2ccccc2Cl)on1
1490970,Cc1ccc(CSC2=CS(=O)(=O)c3ccccc3N2)cc1
3851618,Cc1ccc(C(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccccc2)cc1
1484728,Clc1ccc(Sc2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1
4878,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21
1479561,Cn1nc(C(F)(F)F)c2cc(-c3nnc(C(C)(C)C)o3)sc21
1479619,Cc1ccc(-n2ncc(N(C)C)c(Cl)c2=O)cc1
1489719,CCS(=O)(=O)c1ccc(C(=O)Nc2ccccc2)c(Cl)c1Cl
1487609,Clc1ccc(-c2ccnc(Oc3cc(Cl)ccc3Cl)n2)cc1
1475674,COc1ccc(Oc2nc(C)cc(C)c2S(C)(=O)=O)cc1
1488731,COc1ccc(Oc2nc(C)cc(C)c2S(=O)(=O)c2ccc(C)cc2)cc1
3507894,COC(=O)c1ccc(N2CCN(CC(=O)c3ccc(-c4ccccc4)cc3)CC2)c([N+](=O)[O-])c1
366233,N#Cc1ccccc1Sc1ccccc1N
1471768,CSc1ccc(C#N)cc1NC(=O)c1cccc(Cl)c1
6415899,Cc1ccc(-c2nnc(C)c(N3CC(C)OC(C)C3)n2)cc1
5874679,O=C(ON=Cc1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1c(F)cccc1F
1475677,Cc1cc(C)c(S(C)(=O)=O)c(Oc2ccc(F)cc2)n1
5916006,Cc1ccc(C(=O)ON=Cc2ccc(N3CCCCC3)c([N+](=O)[O-])c2)cc1
1475680,Cc1cc(C)c(S(C)(=O)=O)c(Oc2ccc(C(C)(C)C)cc2)n1
1487964,Cc1ccc(Oc2nc(-c3ccccc3)ncc2S(C)(=O)=O)cc1
